#2022.01.26 00:00:00 3283200  0:Ubat(Vdc) 1:Ibat_w(A) 2:Ibat(A) 3:Phase(-) 4:U_in(Vac) 5:I_in(A) 6:P_in(kVA) 7:U_out(Vac) 8:I_out(A) 9:P_out(kVA) 10:F_out(Hz) 11:Mode(-) 12:XT_state(-) 13:Ubat_v(Vdc) 14:Ibat_v(A) 15:U_pv(V) 16:I_pv(A) 17:P_pv(kW) 18:Ed(kWh) 19:MWhT(MWh) 20:Mode_v(-) 21:Sd(h) 22:Phas(-) 23:VT_state(-) 24:T_1(C) 25:T_2(C) 26:T_3(C) 27:T_4(C) 28:Pyra1(%) 29:Pyra2(%) 30:TempSpeicherHeizen 31:TempSpeicherKuehlung 32:TempWTKuehlung 33:TempWTRueck_Kuehl 34:TempQuelleAustritt 35:TempAussenfuehler 36:Temp24Stundenwert 37:Temp1Stundenwert 38:TempBrauchwasser 39:Reserve_1 40:Reserve2 41:Reserve3 42:TempWP1Quelleaus 43:TempWP1Quelleein 44:TempWP1Vorlauf 45:TempWP1Ruecklauf 46:TempWP1PTherm 47:TempWP1PElek 48:TempWP1COP 49:WP1VerfluessigerTemperatur 50:WP1VerfluessigerDruck 51:WP1VerdampferTemperatur 52:WP1VerdampferDruck 53:WP1Sauggastemperatur 54:TempWP2Quelleaus 55:TempWP2Quelleein 56:TempWP2Vorlauf 57:TempWP2Ruecklauf 58:TempWP2PTherm 59:TempWP2PElek 60:TempWP2COP 61:WP2VerfluessigerTemperatur 62:WP2VerfluessigerDruck 63:WP2VerdampferTemperatur 64:WP2VerdampferDruck 65:WP2Sauggastemperatur 66:SollwertMischkreis1 67:TemperaturMischkreis1 68:StellwertMischkreis1 69:SollwertMischkreis2 70:TemperaturMischkreis2 71:StellwertMischkreis2 72:SollwertMischkreis3 73:TemperaturMischkreis3 74:StellwertMischkreis3 75:Reserve1 76:Reserve4 77:Reserve5 78:Reserve6 79:Reserve7 80:Reserve8 81:Reserve9 82:Reserve11 83:Reserve12 84:AlarmWP1 85:AusgangsstatusWP1 86:B_ZeitWP1Kompressor1 87:B_ZeitWP1Kompressor2 88:BetriebsmodusWP1 89:IntegerreserveWP1 90:AlarmWP2 91:AusgangsstatusWP2 92:B_ZeitWP2Kompressor1 93:B_ZeitWP2Kompressor2 94:BetriebsmodusWP2Working 95:IntegerreserveWP2 96:1_T_VL(C) 97:1_T_RL(C) 98:1_Vdot(lh) 99:1_Qdot(kW) 100:1_Q(kWh) 101:4_T_VL(C) 102:4_T_RL(C) 103:4_Vdot(lh) 104:4_Qdot(kW) 105:4_Q(kWh) 106:10_T_VL(C) 107:10_T_RL(C) 108:10_Vdot(lh) 109:10_Qdot(kW) 110:10_Q(kWh) 111:SMPumpeSoleWP1 112:SMPumpeHeizungWP1 113:SMPumpeKuehlungEM 114:SMPumpeRueckkuehlungEM 115:SMPumpeSoleWP2 116:SMPumpeHeizungWP2 117:SMPumpeBrauchwasserEM 118:RunErrorWP1Solepumpe 119:RunErrorWp1Heizungspumpe 120:RunErrorPumpeKuehlung 121:RunErrorRueckkuehlung 122:RunErrorWP2Solepumpe 123:RunErrorWP2Heizungspumpe 124:RunErrorPumpeBrauchwasser 125:RunErrrorV1_1 126:RunErrorV1_2 127:RunErrorV2_1 128:RunErrorV2_2 129:RunErrorV3_1 130:RunErrorV3_2 131:RunErrorVBWW 132:ErrorT1SpeicherHeizen 133:ErrorT2SpeicherKuehlen 134:ErrorT3Kuehlung 135:ErrorT4Rueckkuehlung 136:ErrorT5Quellenaustitt 137:ErrorT_Brauchwasser 138:ErrorT_Aussenfuehler 139:SMSchaltschrank 140:SMPhaseDrehfeld 141:SMWP1 142:SMWP2 143:SMSammelstoerung 144:SMReserve4 145:SMReserve5 146:SMReserve6 147:BMPumpeSoleWP1 148:BMPumpeHeizungWP1 149:BMPumpeKuehlung 150:BMPumpeRueckkuehlung 151:BMPumpeSoleWP2 152:BMPumpeHeizungWP2 153:BMPumpeBrauchwasserBMPump 154:RMV1_1offen 155:RMV1_2offen 156:RMV2_1offen 157:RMV2_2offen 158:RMV3_1offen 159:RMV3_2offen 160:RMVBWWoffen 161:BMResettaster 162:BMWPBetrieb 163:BMReserve2 164:BMReserve3 165:BMReserve4 166:BMReserve5 167:BMReserve6 168:BMReserve7 169:BMReserve8 170:BMReserve9 171:T_innen(C)
2022.01.26 00:41:30 3285690  57.750 30.000 26.000 4.000 227.000 7.734 1.758 227.000 0.656 0.150 50.031 2.000 1.000 57.844 0.000 5.262 0.000 1.758 0.000 2.488 0.000 0.000 3.000 1.000 10.900 26.300 27.400 12.400 0.000 0.000 25.200 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.600 0.000 0.000 0.000 0.000 8.800 8.900 25.000 25.000 0.000 0.000 0.000 4.900 8.300 6.400 8.900 21.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.500 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.100 8.100 0.000 0.000 2062.000 26.900 25.500 487.000 0.800 3176.000 25.200 24.700 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:42:00 3285720  57.750 30.000 26.000 4.000 227.000 7.734 1.758 227.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 5.262 0.000 1.758 0.000 2.488 0.000 0.000 3.000 1.000 10.900 26.300 27.400 12.400 0.000 0.000 25.200 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.600 0.000 0.000 0.000 0.000 8.900 9.000 25.000 25.000 0.000 0.000 0.000 4.900 8.300 6.400 8.900 21.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.500 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.100 8.200 0.000 0.000 2062.000 26.900 25.500 485.000 0.800 3176.000 25.100 24.700 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.610
2022.01.26 00:42:30 3285750  57.750 30.000 25.000 4.000 227.000 7.562 1.720 227.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 5.262 0.000 1.720 0.000 2.488 0.000 0.000 3.000 1.000 10.900 26.200 27.300 12.400 0.000 0.000 25.200 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.600 0.000 0.000 0.000 0.000 8.900 9.000 25.000 25.000 0.000 0.000 0.000 4.900 8.300 6.400 8.900 21.600 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.500 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.100 8.200 0.000 0.000 2062.000 26.900 25.400 487.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.610
2022.01.26 00:43:00 3285780  57.750 30.000 25.000 4.000 227.000 7.562 1.683 227.000 0.656 0.150 50.031 2.000 1.000 57.844 0.000 5.266 0.000 1.683 0.000 2.488 0.000 0.000 3.000 1.000 10.900 26.200 27.400 12.300 0.000 0.000 25.200 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.600 0.000 0.000 0.000 0.000 9.000 9.100 25.000 25.000 0.000 0.000 0.000 5.000 8.300 6.400 8.900 21.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.500 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.300 8.400 0.000 0.000 2062.000 26.900 25.400 488.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:43:30 3285810  57.750 30.000 25.000 4.000 228.000 7.406 1.690 228.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 5.258 0.000 1.690 0.000 2.488 0.000 0.000 3.000 1.000 11.100 26.200 27.200 12.300 0.000 0.000 25.100 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.600 0.000 0.000 0.000 0.000 9.100 9.100 25.000 25.000 0.000 0.000 0.000 5.000 8.300 6.400 8.900 21.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.500 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.300 8.400 0.000 0.000 2062.000 26.900 25.400 485.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.610
2022.01.26 00:44:00 3285840  57.750 30.000 25.000 4.000 228.000 7.406 1.690 228.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 5.250 0.000 1.690 0.000 2.488 0.000 0.000 3.000 1.000 11.000 26.200 27.300 12.300 0.000 0.000 25.100 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.100 9.200 24.900 25.000 0.000 0.000 0.000 5.100 8.400 6.400 8.900 21.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.400 8.500 0.000 0.000 2062.000 26.800 25.400 486.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:44:30 3285870  57.750 30.000 25.000 4.000 228.000 7.406 1.690 228.000 0.656 0.150 50.031 2.000 1.000 57.844 0.000 5.254 0.000 1.690 0.000 2.488 0.000 0.000 3.000 1.000 11.000 26.200 27.200 12.400 0.000 0.000 25.100 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.200 9.300 24.900 25.000 0.000 0.000 0.000 5.100 8.400 6.400 8.900 22.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.600 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.600 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.400 8.500 0.000 0.000 2062.000 26.800 25.400 488.000 0.800 3176.000 25.100 24.700 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.610
2022.01.26 00:45:00 3285900  57.750 30.000 24.000 4.000 228.000 7.234 1.652 228.000 0.656 0.150 50.031 2.000 1.000 57.844 0.000 5.258 0.000 1.652 0.000 2.488 0.000 0.000 3.000 1.000 11.100 26.200 27.200 12.300 0.000 0.000 25.100 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.200 9.300 24.900 25.000 0.000 0.000 0.000 5.200 8.400 6.400 8.900 22.100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.600 8.600 0.000 0.000 2062.000 26.800 25.400 488.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.580
2022.01.26 00:45:30 3285930  57.750 30.000 24.000 4.000 228.000 7.234 1.652 228.000 0.656 0.150 50.031 2.000 1.000 57.844 0.000 5.266 0.000 1.652 0.000 2.488 0.000 0.000 3.000 1.000 10.900 26.200 27.300 12.300 0.000 0.000 25.100 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.300 9.400 24.900 25.000 0.000 0.000 0.000 5.200 8.400 6.400 8.900 22.100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.600 8.600 0.000 0.000 2062.000 26.800 25.300 488.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.620
2022.01.26 00:46:00 3285960  57.750 30.000 24.000 4.000 228.000 7.234 1.652 228.000 0.656 0.150 50.016 2.000 1.000 57.812 0.000 5.270 0.000 1.652 0.000 2.488 0.000 0.000 3.000 1.000 11.000 26.100 27.300 12.500 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.300 9.400 24.900 24.900 0.000 0.000 0.000 5.200 8.400 6.400 8.900 22.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.700 8.800 0.000 0.000 2062.000 26.800 25.400 488.000 0.800 3176.000 25.100 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:46:30 3285990  57.750 30.000 24.000 4.000 228.000 7.078 1.652 228.000 0.656 0.150 50.016 2.000 1.000 57.812 0.000 5.281 0.000 1.652 0.000 2.488 0.000 0.000 3.000 1.000 11.100 26.100 27.200 12.200 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.400 9.500 24.900 24.900 0.000 0.000 0.000 5.300 8.400 6.200 8.800 22.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.700 8.900 0.000 0.000 2062.000 26.800 25.400 489.000 0.800 3176.000 25.000 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:47:00 3286020  57.750 30.000 24.000 4.000 229.000 7.078 1.621 229.000 0.656 0.151 50.047 2.000 1.000 57.812 0.000 5.285 0.000 1.621 0.000 2.488 0.000 0.000 3.000 1.000 11.100 26.100 27.200 12.300 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.400 9.500 24.900 24.900 0.000 0.000 0.000 5.400 8.400 6.200 8.800 22.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.700 8.900 0.000 0.000 2062.000 26.800 25.400 490.000 0.800 3176.000 25.000 24.600 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.610
2022.01.26 00:47:30 3286050  57.750 30.000 23.000 4.000 228.000 7.078 1.614 228.000 0.656 0.150 50.047 2.000 1.000 57.844 0.000 5.281 0.000 1.614 0.000 2.488 0.000 0.000 3.000 1.000 11.100 26.000 27.200 12.400 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 1.900 3.900 1.700 0.000 0.000 0.000 0.000 9.500 9.600 24.900 24.900 0.000 0.000 0.000 5.400 8.400 6.200 8.800 22.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.800 9.000 0.000 0.000 2062.000 26.800 25.400 490.000 0.800 3176.000 25.100 24.500 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.610
2022.01.26 00:48:00 3286080  57.750 30.000 23.000 4.000 229.000 6.906 1.583 229.000 0.828 0.151 50.031 2.000 1.000 57.812 0.000 5.270 0.000 1.583 0.000 2.488 0.000 0.000 3.000 1.000 11.000 26.100 27.200 12.300 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 2.000 3.900 1.700 0.000 0.000 0.000 0.000 9.500 9.600 24.900 24.900 0.000 0.000 0.000 5.400 8.500 6.200 8.800 22.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.800 9.000 0.000 0.000 2062.000 26.800 25.300 488.000 0.800 3176.000 25.000 24.500 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:48:30 3286110  57.750 30.000 23.000 4.000 228.000 6.906 1.576 228.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 5.266 0.000 1.576 0.000 2.488 0.000 0.000 3.000 1.000 11.000 26.000 27.100 12.400 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 2.000 3.900 1.700 0.000 0.000 0.000 0.000 9.600 9.700 24.900 24.900 0.000 0.000 0.000 5.500 8.500 6.200 8.800 22.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 14.900 9.100 0.000 0.000 2062.000 26.800 25.300 489.000 0.800 3176.000 25.000 24.500 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.600
2022.01.26 00:49:00 3286140  57.750 30.000 23.000 4.000 228.000 6.906 1.576 228.000 0.656 0.150 50.016 2.000 1.000 57.844 0.000 5.277 0.000 1.576 0.000 2.488 0.000 0.000 3.000 1.000 11.100 26.000 27.100 12.300 0.000 0.000 25.000 10.400 5553.700 5553.700 6553.300 2.000 3.900 1.700 0.000 0.000 0.000 0.000 9.600 9.700 24.900 24.900 0.000 0.000 0.000 5.600 8.500 6.200 8.800 22.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.500 26.500 10.000 24.000 0.000 10.000 24.000 0.000 10.000 0.000 0.000 26.500 2.000 6.400 5.200 5.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 15.000 9.200 0.000 0.000 2062.000 26.800 25.300 488.000 0.800 3176.000 25.000 24.500 0.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.620
